match_id,current_innings,over,Sum of Boundary,Sum of runs,season,Sum of is_Wicket
548324,RR,14,6,24,2012,0
548318,CSK,19,5,28,2012,0
548321,DC,8,5,28,2012,0
548329,DC,1,5,24,2012,1
548329,DC,6,5,25,2012,1
548329,DC,15,5,28,2012,0
548329,DC,17,5,27,2012,0
548374,KXIP,17,5,22,2012,0
548339,MI,19,5,27,2012,0
548327,RCB,13,5,31,2012,0
548376,RCB,2,5,24,2012,0
548322,CSK,4,4,18,2012,0
548355,CSK,5,4,24,2012,0
548380,CSK,11,4,21,2012,0
548380,CSK,19,4,25,2012,0
548321,DC,4,4,20,2012,1
548329,DC,13,4,25,2012,0
548329,DC,14,4,27,2012,0
548342,DC,11,4,23,2012,0
548342,DC,18,4,20,2012,0
548345,DC,20,4,20,2012,1
548348,DC,15,4,19,2012,0
548348,DC,18,4,25,2012,0
548348,DC,19,4,25,2012,1
548374,DC,7,4,23,2012,0
548378,KKR,20,4,21,2012,0
548381,KKR,4,4,20,2012,0
548354,KXIP,7,4,18,2012,0
548371,KXIP,15,4,22,2012,0
548317,MI,3,4,21,2012,0
548317,MI,14,4,23,2012,0
548363,MI,15,4,19,2012,0
548313,PWI,19,4,27,2012,1
548333,PWI,18,4,23,2012,0
548348,PWI,6,4,17,2012,0
548310,RCB,3,4,19,2012,0
548327,RCB,20,4,24,2012,0
548344,RCB,19,4,23,2012,0
548356,RCB,18,4,23,2012,0
548356,RCB,19,4,19,2012,0
548362,RCB,6,4,25,2012,0
548309,RR,3,4,16,2012,0
548324,RR,17,4,24,2012,0
548326,RR,17,4,17,2012,0
548349,RR,3,4,18,2012,0
548377,RR,10,4,22,2012,0
548306,CSK,8,3,14,2012,0
548311,CSK,5,3,18,2012,0
548311,CSK,14,3,18,2012,0
548318,CSK,6,3,20,2012,0
548318,CSK,20,3,17,2012,1
548330,CSK,15,3,15,2012,0
548330,CSK,20,3,18,2012,1
548332,CSK,2,3,12,2012,0
548343,CSK,5,3,14,2012,0
548352,CSK,5,3,21,2012,0
548361,CSK,4,3,13,2012,0
548361,CSK,17,3,17,2012,1
548361,CSK,18,3,18,2012,0
548364,CSK,5,3,13,2012,0
548368,CSK,3,3,14,2012,0
548368,CSK,19,3,18,2012,0
548379,CSK,10,3,14,2012,0
548379,CSK,11,3,19,2012,0
548379,CSK,16,3,14,2012,1
548379,CSK,19,3,18,2012,0
548380,CSK,6,3,13,2012,0
548380,CSK,15,3,23,2012,0
548380,CSK,17,3,16,2012,1
548381,CSK,6,3,19,2012,0
548381,CSK,14,3,17,2012,0
548310,DC,1,3,14,2012,1
548314,DC,6,3,18,2012,0
548316,DC,1,3,12,2012,0
548321,DC,6,3,22,2012,0
548321,DC,13,3,25,2012,0
548321,DC,17,3,20,2012,1
548321,DC,19,3,22,2012,0
548326,DC,18,3,17,2012,0
548326,DC,19,3,18,2012,0
548326,DC,20,3,18,2012,0
548329,DC,2,3,15,2012,0
548329,DC,4,3,18,2012,0
548329,DC,9,3,25,2012,0
548329,DC,16,3,29,2012,0
548333,DC,6,3,20,2012,0
548333,DC,8,3,18,2012,0
548337,DC,6,3,15,2012,0
548341,DC,1,3,16,2012,0
548341,DC,16,3,19,2012,0
548342,DC,3,3,15,2012,0
548342,DC,15,3,17,2012,0
548342,DC,17,3,18,2012,0
548349,DC,2,3,13,2012,0
548349,DC,3,3,14,2012,0
548352,DC,5,3,15,2012,0
548352,DC,18,3,18,2012,0
548356,DC,8,3,17,2012,0
548356,DC,17,3,16,2012,0
548357,DC,2,3,17,2012,0
548369,DC,18,3,15,2012,0
548369,DC,19,3,14,2012,0
548372,DC,4,3,15,2012,0
548376,DC,18,3,20,2012,0
548378,DC,4,3,15,2012,0
548312,KKR,18,3,19,2012,0
548315,KKR,4,3,15,2012,0
548353,KKR,6,3,19,2012,0
548357,KKR,4,3,16,2012,0
548368,KKR,8,3,15,2012,0
548309,KXIP,4,3,17,2012,0
548313,KXIP,15,3,15,2012,0
548323,KXIP,19,3,19,2012,0
548331,KXIP,6,3,14,2012,0
548334,KXIP,10,3,14,2012,0
548339,KXIP,3,3,14,2012,0
548343,KXIP,8,3,17,2012,0
548350,KXIP,13,3,17,2012,0
548359,KXIP,2,3,18,2012,0
548366,KXIP,4,3,13,2012,0
548366,KXIP,6,3,16,2012,0
548366,KXIP,15,3,21,2012,0
548366,KXIP,20,3,19,2012,0
548369,KXIP,2,3,13,2012,0
548369,KXIP,5,3,12,2012,0
548374,KXIP,10,3,14,2012,0
548306,MI,6,3,16,2012,0
548314,MI,20,3,21,2012,0
548317,MI,17,3,16,2012,1
548325,MI,12,3,17,2012,0
548334,MI,12,3,19,2012,0
548334,MI,15,3,21,2012,0
548342,MI,6,3,13,2012,0
548342,MI,9,3,17,2012,0
548351,MI,4,3,13,2012,0
548351,MI,6,3,14,2012,0
548351,MI,19,3,17,2012,0
548355,MI,4,3,12,2012,0
548355,MI,11,3,14,2012,0
548355,MI,15,3,15,2012,0
548355,MI,20,3,16,2012,1
548360,MI,6,3,13,2012,0
548363,MI,2,3,12,2012,0
548363,MI,5,3,14,2012,0
548363,MI,11,3,18,2012,0
548363,MI,17,3,17,2012,0
548367,MI,11,3,19,2012,0
548367,MI,18,3,18,2012,0
548367,MI,20,3,15,2012,0
548379,MI,4,3,14,2012,0
548322,PWI,3,3,15,2012,1
548330,PWI,6,3,18,2012,0
548333,PWI,6,3,18,2012,0
548353,PWI,15,3,19,2012,0
548310,RCB,19,3,18,2012,0
548318,RCB,9,3,21,2012,0
548324,RCB,3,3,17,2012,0
548327,RCB,4,3,18,2012,0
548331,RCB,18,3,17,2012,1
548336,RCB,19,3,21,2012,0
548344,RCB,17,3,13,2012,0
548350,RCB,4,3,14,2012,0
548350,RCB,13,3,19,2012,0
548356,RCB,16,3,17,2012,1
548360,RCB,4,3,14,2012,0
548360,RCB,11,3,22,2012,0
548362,RCB,14,3,16,2012,0
548362,RCB,15,3,14,2012,0
548367,RCB,5,3,21,2012,0
548372,RCB,14,3,20,2012,0
548372,RCB,16,3,22,2012,0
548309,RR,14,3,16,2012,0
548309,RR,17,3,18,2012,0
548312,RR,14,3,17,2012,0
548312,RR,18,3,14,2012,0
548317,RR,13,3,16,2012,0
548317,RR,14,3,19,2012,0
548324,RR,4,3,15,2012,0
548324,RR,16,3,21,2012,0
548324,RR,18,3,17,2012,0
548326,RR,2,3,12,2012,0
548326,RR,4,3,14,2012,0
548332,RR,4,3,15,2012,0
548336,RR,6,3,13,2012,0
548354,RR,4,3,15,2012,0
548354,RR,5,3,15,2012,0
548354,RR,6,3,19,2012,0
548358,RR,3,3,16,2012,0
548358,RR,9,3,16,2012,0
548361,RR,10,3,18,2012,0
548365,RR,13,3,15,2012,0
548306,CSK,4,2,13,2012,0
548311,CSK,16,2,12,2012,0
548311,CSK,19,2,17,2012,0
548311,CSK,20,2,16,2012,0
548316,CSK,3,2,14,2012,0
548318,CSK,4,2,11,2012,0
548318,CSK,10,2,14,2012,0
548318,CSK,13,2,15,2012,0
548318,CSK,14,2,15,2012,0
548322,CSK,9,2,12,2012,0
548322,CSK,13,2,12,2012,0
548330,CSK,5,2,11,2012,0
548330,CSK,6,2,14,2012,0
548330,CSK,8,2,12,2012,0
548332,CSK,5,2,11,2012,0
548332,CSK,18,2,13,2012,0
548343,CSK,3,2,12,2012,0
548343,CSK,4,2,11,2012,0
548343,CSK,19,2,15,2012,1
548347,CSK,6,2,11,2012,0
548352,CSK,4,2,9,2012,0
548355,CSK,11,2,13,2012,0
548355,CSK,13,2,14,2012,0
548355,CSK,16,2,15,2012,0
548355,CSK,18,2,11,2012,1
548361,CSK,2,2,9,2012,0
548364,CSK,7,2,10,2012,0
548368,CSK,2,2,11,2012,0
548368,CSK,5,2,12,2012,0
548368,CSK,8,2,17,2012,0
548368,CSK,9,2,13,2012,0
548371,CSK,8,2,14,2012,1
548371,CSK,12,2,11,2012,0
548371,CSK,14,2,12,2012,0
548371,CSK,17,2,15,2012,0
548371,CSK,19,2,12,2012,1
548379,CSK,4,2,10,2012,0
548379,CSK,5,2,8,2012,0
548379,CSK,13,2,12,2012,0
548379,CSK,15,2,12,2012,1
548379,CSK,17,2,13,2012,0
548379,CSK,20,2,19,2012,0
548380,CSK,1,2,12,2012,0
548380,CSK,7,2,12,2012,0
548380,CSK,9,2,9,2012,1
548380,CSK,13,2,12,2012,0
548380,CSK,14,2,12,2012,1
548381,CSK,3,2,11,2012,0
548381,CSK,4,2,14,2012,0
548381,CSK,9,2,13,2012,0
548381,CSK,12,2,13,2012,0
548381,CSK,18,2,11,2012,1
548307,DC,2,2,11,2012,0
548307,DC,3,2,10,2012,0
548307,DC,10,2,17,2012,0
548310,DC,2,2,10,2012,0
548310,DC,5,2,8,2012,0
548310,DC,16,2,14,2012,0
548311,DC,2,2,12,2012,0
548311,DC,4,2,11,2012,1
548311,DC,6,2,10,2012,0
548311,DC,10,2,10,2012,0
548311,DC,16,2,16,2012,0
548314,DC,12,2,15,2012,0
548316,DC,3,2,12,2012,0
548316,DC,5,2,11,2012,0
548316,DC,13,2,10,2012,0
548321,DC,2,2,12,2012,0
548321,DC,5,2,16,2012,1
548321,DC,7,2,17,2012,0
548321,DC,11,2,21,2012,0
548321,DC,18,2,19,2012,2
548325,DC,5,2,12,2012,0
548326,DC,1,2,9,2012,0
548326,DC,3,2,10,2012,0
548326,DC,11,2,13,2012,1
548329,DC,7,2,19,2012,0
548329,DC,8,2,21,2012,0
548329,DC,11,2,18,2012,0
548329,DC,12,2,20,2012,0
548329,DC,18,2,13,2012,1
548329,DC,20,2,9,2012,1
548333,DC,5,2,13,2012,0
548333,DC,9,2,13,2012,0
548333,DC,18,2,10,2012,1
548333,DC,19,2,15,2012,0
548335,DC,3,2,13,2012,0
548335,DC,4,2,9,2012,0
548337,DC,4,2,12,2012,0
548337,DC,5,2,12,2012,0
548337,DC,7,2,12,2012,0
548337,DC,16,2,14,2012,0
548341,DC,5,2,9,2012,0
548341,DC,11,2,12,2012,0
548341,DC,12,2,11,2012,1
548342,DC,4,2,11,2012,0
548342,DC,6,2,14,2012,0
548342,DC,9,2,12,2012,0
548342,DC,12,2,11,2012,0
548345,DC,7,2,11,2012,0
548345,DC,10,2,11,2012,0
548345,DC,11,2,15,2012,0
548348,DC,3,2,10,2012,0
548348,DC,16,2,12,2012,0
548349,DC,5,2,16,2012,0
548349,DC,6,2,10,2012,0
548349,DC,8,2,11,2012,0
548349,DC,13,2,12,2012,0
548349,DC,16,2,10,2012,0
548356,DC,1,2,11,2012,0
548356,DC,2,2,11,2012,0
548356,DC,15,2,12,2012,0
548356,DC,18,2,14,2012,0
548356,DC,20,2,14,2012,1
548357,DC,3,2,17,2012,0
548357,DC,9,2,11,2012,0
548357,DC,17,2,11,2012,1
548357,DC,19,2,13,2012,0
548359,DC,5,2,10,2012,1
548359,DC,7,2,11,2012,0
548359,DC,8,2,13,2012,0
548359,DC,16,2,11,2012,0
548364,DC,19,2,13,2012,0
548366,DC,2,2,15,2012,0
548366,DC,11,2,11,2012,0
548366,DC,12,2,15,2012,0
548366,DC,18,2,14,2012,0
548366,DC,19,2,20,2012,0
548366,DC,20,2,11,2012,1
548369,DC,1,2,11,2012,0
548369,DC,2,2,10,2012,0
548369,DC,9,2,11,2012,0
548369,DC,11,2,15,2012,0
548369,DC,12,2,12,2012,0
548372,DC,1,2,11,2012,0
548372,DC,9,2,13,2012,1
548372,DC,10,2,14,2012,0
548372,DC,12,2,11,2012,1
548372,DC,13,2,13,2012,0
548372,DC,19,2,14,2012,0
548373,DC,1,2,11,2012,0
548373,DC,6,2,14,2012,0
548373,DC,19,2,10,2012,0
548374,DC,8,2,11,2012,0
548374,DC,11,2,9,2012,0
548374,DC,12,2,10,2012,0
548374,DC,16,2,11,2012,0
548376,DC,17,2,15,2012,0
548378,DC,9,2,11,2012,0
548378,DC,10,2,10,2012,0
548380,DC,2,2,11,2012,0
548380,DC,7,2,16,2012,0
548307,KKR,1,2,9,2012,0
548307,KKR,9,2,13,2012,0
548312,KKR,9,2,10,2012,0
548312,KKR,17,2,14,2012,0
548312,KKR,20,2,8,2012,1
548315,KKR,3,2,8,2012,0
548315,KKR,5,2,12,2012,0
548315,KKR,6,2,13,2012,0
548315,KKR,8,2,13,2012,0
548315,KKR,20,2,12,2012,1
548320,KKR,1,2,10,2012,0
548320,KKR,6,2,10,2012,0
548320,KKR,19,2,14,2012,1
548323,KKR,2,2,11,2012,1
548323,KKR,3,2,9,2012,0
548323,KKR,17,2,12,2012,0
548323,KKR,18,2,11,2012,0
548328,KKR,1,2,10,2012,0
548328,KKR,4,2,14,2012,0
548328,KKR,5,2,15,2012,0
548328,KKR,9,2,12,2012,0
548328,KKR,17,2,10,2012,0
548335,KKR,4,2,9,2012,0
548335,KKR,6,2,10,2012,0
548344,KKR,1,2,11,2012,0
548344,KKR,3,2,10,2012,0
548344,KKR,7,2,9,2012,0
548344,KKR,8,2,10,2012,0
548344,KKR,9,2,8,2012,0
548344,KKR,10,2,14,2012,0
548344,KKR,11,2,9,2012,1
548344,KKR,15,2,13,2012,0
548344,KKR,17,2,16,2012,0
548344,KKR,19,2,14,2012,1
548347,KKR,15,2,11,2012,0
548353,KKR,5,2,17,2012,0
548357,KKR,1,2,10,2012,0
548357,KKR,6,2,10,2012,0
548357,KKR,13,2,13,2012,0
548363,KKR,3,2,8,2012,0
548363,KKR,10,2,9,2012,1
548363,KKR,12,2,15,2012,0
548363,KKR,13,2,13,2012,0
548363,KKR,16,2,11,2012,0
548363,KKR,18,2,15,2012,0
548363,KKR,20,2,10,2012,1
548368,KKR,4,2,11,2012,0
548368,KKR,6,2,11,2012,0
548368,KKR,18,2,11,2012,1
548370,KKR,11,2,10,2012,0
548370,KKR,12,2,14,2012,0
548370,KKR,17,2,12,2012,0
548375,KKR,1,2,8,2012,0
548375,KKR,12,2,11,2012,0
548375,KKR,13,2,20,2012,0
548375,KKR,14,2,11,2012,0
548375,KKR,15,2,10,2012,0
548375,KKR,19,2,10,2012,0
548378,KKR,6,2,12,2012,1
548378,KKR,18,2,11,2012,0
548378,KKR,19,2,15,2012,0
548381,KKR,6,2,15,2012,0
548381,KKR,9,2,14,2012,0
548381,KKR,11,2,11,2012,0
548381,KKR,16,2,11,2012,0
548381,KKR,17,2,12,2012,1
548381,KKR,20,2,10,2012,0
548309,KXIP,1,2,12,2012,0
548309,KXIP,11,2,11,2012,0
548309,KXIP,13,2,12,2012,0
548309,KXIP,14,2,13,2012,0
548309,KXIP,16,2,10,2012,2
548313,KXIP,9,2,15,2012,0
548313,KXIP,12,2,14,2012,0
548313,KXIP,18,2,14,2012,0
548313,KXIP,20,2,13,2012,0
548319,KXIP,5,2,8,2012,0
548319,KXIP,6,2,10,2012,0
548323,KXIP,20,2,11,2012,1
548328,KXIP,6,2,11,2012,0
548331,KXIP,17,2,13,2012,0
548331,KXIP,18,2,14,2012,0
548331,KXIP,20,2,14,2012,1
548334,KXIP,1,2,10,2012,0
548334,KXIP,3,2,10,2012,0
548334,KXIP,15,2,16,2012,0
548339,KXIP,6,2,9,2012,1
548339,KXIP,16,2,16,2012,0
548339,KXIP,18,2,16,2012,0
548339,KXIP,19,2,12,2012,0
548343,KXIP,2,2,11,2012,0
548343,KXIP,11,2,15,2012,0
548343,KXIP,19,2,10,2012,1
548350,KXIP,1,2,11,2012,0
548350,KXIP,3,2,10,2012,0
548350,KXIP,16,2,14,2012,0
548354,KXIP,4,2,9,2012,0
548354,KXIP,17,2,12,2012,1
548359,KXIP,6,2,9,2012,0
548359,KXIP,13,2,11,2012,0
548359,KXIP,15,2,12,2012,0
548359,KXIP,20,2,13,2012,0
548366,KXIP,10,2,11,2012,0
548366,KXIP,12,2,16,2012,0
548366,KXIP,17,2,9,2012,2
548366,KXIP,18,2,17,2012,0
548369,KXIP,13,2,9,2012,1
548371,KXIP,1,2,9,2012,0
548371,KXIP,2,2,12,2012,0
548371,KXIP,6,2,9,2012,0
548371,KXIP,7,2,8,2012,1
548371,KXIP,14,2,11,2012,0
548374,KXIP,3,2,10,2012,0
548374,KXIP,20,2,15,2012,0
548306,MI,2,2,10,2012,0
548306,MI,3,2,12,2012,0
548306,MI,4,2,11,2012,0
548306,MI,17,2,11,2012,0
548314,MI,6,2,14,2012,0
548314,MI,14,2,14,2012,0
548314,MI,18,2,14,2012,0
548317,MI,5,2,11,2012,0
548317,MI,20,2,13,2012,0
548325,MI,5,2,9,2012,0
548334,MI,4,2,11,2012,0
548334,MI,6,2,11,2012,0
548334,MI,13,2,12,2012,0
548334,MI,14,2,12,2012,0
548339,MI,14,2,14,2012,1
548342,MI,1,2,10,2012,1
548342,MI,4,2,11,2012,1
548342,MI,12,2,15,2012,0
548342,MI,15,2,15,2012,0
548342,MI,18,2,11,2012,0
548346,MI,4,2,10,2012,0
548346,MI,18,2,14,2012,0
548351,MI,10,2,16,2012,0
548355,MI,5,2,12,2012,0
548355,MI,7,2,10,2012,0
548355,MI,17,2,11,2012,1
548360,MI,14,2,12,2012,1
548360,MI,15,2,10,2012,0
548360,MI,19,2,10,2012,0
548360,MI,20,2,18,2012,0
548363,MI,4,2,11,2012,0
548363,MI,18,2,14,2012,0
548367,MI,3,2,8,2012,0
548367,MI,4,2,9,2012,1
548367,MI,13,2,14,2012,0
548367,MI,15,2,11,2012,0
548367,MI,17,2,16,2012,0
548370,MI,7,2,9,2012,0
548370,MI,9,2,13,2012,0
548377,MI,5,2,12,2012,0
548377,MI,11,2,16,2012,0
548377,MI,13,2,13,2012,0
548377,MI,15,2,10,2012,0
548379,MI,2,2,14,2012,0
548379,MI,11,2,13,2012,1
548379,MI,19,2,13,2012,0
548308,PWI,4,2,11,2012,1
548308,PWI,12,2,12,2012,0
548308,PWI,18,2,11,2012,1
548313,PWI,1,2,10,2012,0
548313,PWI,10,2,13,2012,0
548313,PWI,15,2,12,2012,1
548319,PWI,3,2,10,2012,1
548319,PWI,8,2,12,2012,0
548319,PWI,9,2,11,2012,1
548322,PWI,4,2,12,2012,0
548322,PWI,18,2,12,2012,0
548322,PWI,19,2,12,2012,0
548322,PWI,20,2,10,2012,0
548327,PWI,2,2,13,2012,0
548327,PWI,3,2,12,2012,0
548327,PWI,5,2,11,2012,0
548327,PWI,6,2,10,2012,0
548327,PWI,9,2,10,2012,0
548327,PWI,10,2,12,2012,0
548327,PWI,12,2,11,2012,1
548327,PWI,17,2,14,2012,0
548330,PWI,1,2,9,2012,0
548330,PWI,12,2,13,2012,0
548333,PWI,3,2,11,2012,0
548333,PWI,4,2,13,2012,1
548333,PWI,8,2,9,2012,0
548333,PWI,9,2,17,2012,0
548333,PWI,12,2,13,2012,0
548333,PWI,17,2,12,2012,0
548337,PWI,7,2,11,2012,0
548337,PWI,13,2,13,2012,0
548337,PWI,17,2,11,2012,0
548337,PWI,18,2,13,2012,0
548341,PWI,3,2,8,2012,1
548341,PWI,9,2,13,2012,0
548341,PWI,17,2,18,2012,1
548348,PWI,3,2,10,2012,0
548348,PWI,4,2,8,2012,0
548348,PWI,12,2,11,2012,1
548348,PWI,13,2,9,2012,1
548348,PWI,19,2,17,2012,1
548351,PWI,5,2,11,2012,0
548353,PWI,10,2,11,2012,0
548353,PWI,20,2,10,2012,1
548358,PWI,11,2,16,2012,0
548362,PWI,4,2,12,2012,1
548362,PWI,5,2,12,2012,0
548362,PWI,6,2,12,2012,0
548362,PWI,8,2,15,2012,0
548365,PWI,4,2,9,2012,0
548310,RCB,20,2,10,2012,2
548315,RCB,10,2,10,2012,1
548315,RCB,11,2,14,2012,0
548318,RCB,3,2,11,2012,0
548318,RCB,4,2,11,2012,0
548318,RCB,5,2,14,2012,0
548318,RCB,14,2,13,2012,0
548318,RCB,15,2,14,2012,0
548318,RCB,16,2,12,2012,0
548318,RCB,18,2,17,2012,1
548324,RCB,6,2,12,2012,0
548324,RCB,17,2,12,2012,1
548324,RCB,20,2,9,2012,1
548327,RCB,17,2,11,2012,0
548327,RCB,18,2,16,2012,0
548331,RCB,3,2,9,2012,0
548331,RCB,6,2,11,2012,1
548331,RCB,10,2,12,2012,0
548331,RCB,13,2,12,2012,0
548331,RCB,14,2,15,2012,0
548331,RCB,16,2,16,2012,0
548336,RCB,2,2,10,2012,0
548336,RCB,6,2,10,2012,0
548336,RCB,8,2,10,2012,0
548336,RCB,13,2,14,2012,0
548336,RCB,16,2,15,2012,0
548336,RCB,17,2,14,2012,0
548336,RCB,18,2,17,2012,0
548336,RCB,20,2,15,2012,0
548344,RCB,3,2,13,2012,0
548344,RCB,4,2,9,2012,0
548344,RCB,13,2,15,2012,1
548350,RCB,10,2,11,2012,0
548350,RCB,12,2,18,2012,0
548350,RCB,14,2,16,2012,0
548350,RCB,19,2,14,2012,0
548356,RCB,1,2,11,2012,0
548356,RCB,6,2,10,2012,0
548356,RCB,7,2,10,2012,0
548356,RCB,17,2,13,2012,1
548360,RCB,13,2,15,2012,0
548360,RCB,15,2,14,2012,0
548360,RCB,18,2,16,2012,0
548362,RCB,3,2,14,2012,0
548362,RCB,5,2,12,2012,0
548362,RCB,20,2,15,2012,0
548367,RCB,11,2,16,2012,0
548367,RCB,16,2,15,2012,0
548367,RCB,19,2,13,2012,0
548372,RCB,1,2,11,2012,0
548372,RCB,3,2,8,2012,1
548372,RCB,4,2,11,2012,0
548372,RCB,5,2,9,2012,0
548372,RCB,8,2,13,2012,0
548372,RCB,10,2,13,2012,0
548372,RCB,12,2,13,2012,0
548372,RCB,13,2,12,2012,0
548372,RCB,17,2,17,2012,0
548372,RCB,18,2,13,2012,0
548372,RCB,19,2,14,2012,0
548372,RCB,20,2,12,2012,0
548376,RCB,15,2,12,2012,0
548376,RCB,16,2,14,2012,1
548309,RR,2,2,11,2012,0
548309,RR,16,2,11,2012,0
548309,RR,19,2,13,2012,0
548312,RR,3,2,11,2012,0
548312,RR,15,2,11,2012,0
548312,RR,19,2,15,2012,1
548317,RR,4,2,11,2012,0
548317,RR,7,2,10,2012,0
548317,RR,11,2,10,2012,0
548317,RR,17,2,11,2012,1
548320,RR,5,2,10,2012,0
548320,RR,6,2,12,2012,0
548320,RR,12,2,11,2012,0
548320,RR,16,2,16,2012,0
548320,RR,20,2,15,2012,0
548324,RR,2,2,9,2012,0
548324,RR,20,2,11,2012,0
548326,RR,5,2,11,2012,0
548326,RR,6,2,12,2012,1
548326,RR,11,2,12,2012,0
548326,RR,19,2,14,2012,1
548326,RR,20,2,11,2012,0
548332,RR,15,2,22,2012,0
548332,RR,16,2,9,2012,0
548332,RR,17,2,13,2012,0
548336,RR,11,2,13,2012,0
548336,RR,17,2,11,2012,1
548345,RR,3,2,8,2012,0
548345,RR,6,2,10,2012,0
548345,RR,17,2,11,2012,0
548345,RR,18,2,10,2012,0
548349,RR,2,2,11,2012,0
548349,RR,5,2,12,2012,0
548349,RR,16,2,11,2012,0
548354,RR,9,2,9,2012,0
548354,RR,12,2,14,2012,0
548354,RR,19,2,16,2012,0
548354,RR,20,2,11,2012,2
548358,RR,5,2,12,2012,0
548361,RR,3,2,9,2012,0
548361,RR,18,2,10,2012,1
548365,RR,4,2,10,2012,0
548365,RR,6,2,11,2012,0
548365,RR,10,2,16,2012,0
548365,RR,11,2,12,2012,0
548365,RR,18,2,11,2012,0
548373,RR,5,2,12,2012,0
548373,RR,6,2,10,2012,0
548377,RR,3,2,9,2012,0
548377,RR,7,2,9,2012,0
548377,RR,14,2,14,2012,1
548377,RR,16,2,14,2012,0
548377,RR,17,2,16,2012,0
548306,CSK,9,1,7,2012,0
548306,CSK,10,1,6,2012,1
548311,CSK,2,1,7,2012,0
548311,CSK,3,1,6,2012,0
548311,CSK,6,1,6,2012,1
548311,CSK,7,1,11,2012,0
548311,CSK,8,1,8,2012,0
548311,CSK,9,1,8,2012,1
548311,CSK,11,1,10,2012,0
548311,CSK,12,1,8,2012,0
548311,CSK,17,1,12,2012,0
548316,CSK,1,1,4,2012,1
548316,CSK,2,1,8,2012,0
548316,CSK,5,1,7,2012,0
548316,CSK,6,1,6,2012,0
548316,CSK,8,1,6,2012,0
548316,CSK,9,1,10,2012,0
548316,CSK,19,1,9,2012,1
548316,CSK,20,1,7,2012,1
548318,CSK,2,1,5,2012,0
548318,CSK,3,1,7,2012,0
548318,CSK,5,1,7,2012,0
548318,CSK,8,1,8,2012,0
548318,CSK,9,1,6,2012,0
548318,CSK,16,1,10,2012,0
548318,CSK,17,1,15,2012,0
548322,CSK,2,1,7,2012,0
548322,CSK,5,1,8,2012,0
548322,CSK,7,1,6,2012,1
548322,CSK,11,1,13,2012,0
548322,CSK,15,1,8,2012,0
548322,CSK,16,1,11,2012,0
548322,CSK,18,1,11,2012,0
548322,CSK,19,1,7,2012,1
548322,CSK,20,1,8,2012,1
548330,CSK,1,1,6,2012,0
548330,CSK,4,1,8,2012,0
548330,CSK,9,1,9,2012,0
548330,CSK,12,1,9,2012,0
548330,CSK,14,1,11,2012,0
548330,CSK,17,1,9,2012,1
548330,CSK,18,1,12,2012,0
548330,CSK,19,1,9,2012,1
548332,CSK,3,1,9,2012,0
548332,CSK,6,1,5,2012,0
548332,CSK,7,1,8,2012,0
548332,CSK,9,1,9,2012,0
548332,CSK,12,1,7,2012,0
548332,CSK,15,1,11,2012,0
548332,CSK,16,1,12,2012,0
548343,CSK,2,1,6,2012,0
548343,CSK,7,1,9,2012,0
548343,CSK,8,1,6,2012,1
548343,CSK,12,1,10,2012,0
548343,CSK,14,1,7,2012,1
548343,CSK,17,1,11,2012,0
548343,CSK,20,1,9,2012,1
548347,CSK,3,1,10,2012,0
548347,CSK,4,1,11,2012,0
548347,CSK,5,1,6,2012,1
548347,CSK,7,1,7,2012,0
548347,CSK,8,1,10,2012,0
548347,CSK,9,1,7,2012,0
548347,CSK,17,1,11,2012,0
548347,CSK,19,1,11,2012,0
548352,CSK,1,1,6,2012,0
548352,CSK,3,1,6,2012,1
548352,CSK,6,1,9,2012,0
548352,CSK,8,1,11,2012,0
548352,CSK,12,1,10,2012,0
548352,CSK,14,1,9,2012,1
548352,CSK,19,1,8,2012,1
548352,CSK,20,1,13,2012,1
548355,CSK,1,1,7,2012,0
548355,CSK,2,1,8,2012,0
548355,CSK,6,1,6,2012,1
548355,CSK,7,1,5,2012,1
548355,CSK,9,1,8,2012,0
548355,CSK,14,1,8,2012,0
548355,CSK,15,1,9,2012,1
548355,CSK,17,1,11,2012,0
548355,CSK,19,1,9,2012,2
548361,CSK,6,1,6,2012,1
548361,CSK,9,1,7,2012,0
548361,CSK,14,1,8,2012,0
548361,CSK,15,1,8,2012,0
548361,CSK,19,1,12,2012,0
548364,CSK,2,1,8,2012,0
548364,CSK,3,1,5,2012,0
548364,CSK,4,1,10,2012,0
548364,CSK,6,1,7,2012,0
548364,CSK,8,1,8,2012,0
548364,CSK,9,1,7,2012,0
548364,CSK,11,1,8,2012,1
548364,CSK,13,1,6,2012,0
548364,CSK,14,1,8,2012,0
548364,CSK,15,1,11,2012,0
548368,CSK,1,1,5,2012,0
548368,CSK,7,1,7,2012,0
548368,CSK,10,1,8,2012,0
548368,CSK,12,1,6,2012,0
548368,CSK,16,1,9,2012,0
548368,CSK,20,1,10,2012,1
548371,CSK,1,1,4,2012,0
548371,CSK,2,1,7,2012,0
548371,CSK,3,1,6,2012,1
548371,CSK,5,1,6,2012,1
548371,CSK,18,1,8,2012,0
548379,CSK,6,1,8,2012,0
548379,CSK,7,1,6,2012,0
548379,CSK,9,1,6,2012,0
548379,CSK,14,1,8,2012,1
548379,CSK,18,1,9,2012,0
548380,CSK,2,1,7,2012,0
548380,CSK,3,1,6,2012,0
548380,CSK,4,1,6,2012,0
548380,CSK,5,1,8,2012,0
548380,CSK,12,1,11,2012,0
548380,CSK,18,1,7,2012,1
